window,band,sign,delay_ms,xcorr,coh,phase_std,resid_std,is_physical
OFF_m500,120-160,POS,2.0,0.0512354,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,3.0,0.6597493,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,4.0,0.7725165,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,5.0,0.3849474,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,6.0,-0.3020232,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,7.0,-0.5671337,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,8.0,-0.4385784,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,9.0,-0.0759393,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,10.0,0.2476129,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,11.0,0.3476937,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,12.0,0.2263596,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,13.0,0.0208596,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,14.0,-0.1250055,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,15.0,-0.156112,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,16.0,-0.0926,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,17.0,-0.0338192,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,18.0,0.0072573,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,19.0,0.04385,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,20.0,0.0833793,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,21.0,0.1043495,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,22.0,0.0743826,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,23.0,-0.0102812,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,24.0,-0.1060745,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,25.0,-0.1473459,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,26.0,-0.09745,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,27.0,0.0482603,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,28.0,0.1393154,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,29.0,0.1406413,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,30.0,0.054059,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,31.0,-0.0597635,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,32.0,-0.1264167,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,33.0,-0.1092628,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,34.0,-0.0297909,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,35.0,0.0542415,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,36.0,0.0920431,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,37.0,0.0591167,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,38.0,0.0028121,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,39.0,-0.0401369,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,40.0,-0.0516567,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,41.0,-0.0371345,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,42.0,-0.012997,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,43.0,0.008112,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,44.0,0.0224139,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,45.0,0.0300481,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,46.0,0.0290132,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,47.0,0.0105641,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,48.0,-0.0147952,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,49.0,-0.0366341,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,50.0,-0.04016,0.91746,2.23524,0.009912,False
OFF_m500,120-160,NEG,-10.0,-0.2549686,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-9.756,-0.1904101,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-9.512,-0.1125307,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-9.268,-0.0240511,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-9.024,0.0715863,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-8.78,0.1703442,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-8.536,0.2677562,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-8.292,0.3591253,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-8.048,0.4397476,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-7.804,0.5051493,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-7.56,0.5513262,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-7.316,0.5749722,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-7.072,0.5736853,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-6.828,0.5461382,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-6.584,0.4922034,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-6.34,0.4130232,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-6.096,0.3110187,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-5.852,0.1898353,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-5.608,0.0542223,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-5.364,-0.0901484,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-5.12,-0.2369177,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-4.876,-0.3793215,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-4.632,-0.5105039,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-4.388,-0.6238496,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-4.144,-0.7133176,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-3.9,-0.7737602,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-3.656,-0.8012098,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-3.412,-0.7931183,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-3.168,-0.7485351,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-2.924,-0.6682123,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-2.68,-0.5546293,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-2.436,-0.4119332,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-2.192,-0.2457942,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-1.948,-0.063182,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-1.704,0.1279301,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-1.46,0.3189186,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-1.216,0.5009064,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-0.972,0.6651835,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-0.728,0.8036315,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-0.484,0.9091304,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,-0.24,0.9759278,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,0.004,0.9999509,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,0.248,0.9785288,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,0.492,0.9141373,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,0.736,0.8107698,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,0.98,0.674113,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,1.224,0.5112372,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,1.468,0.3302275,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,1.712,0.1397776,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,1.956,-0.0512354,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,2.2,-0.2341723,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,2.444,-0.4010297,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,2.688,-0.5447962,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,2.932,-0.6597493,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,3.176,-0.7416821,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,3.42,-0.7880504,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,3.664,-0.7980343,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,3.908,-0.7725165,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,4.152,-0.7139789,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,4.396,-0.6263272,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,4.64,-0.5146528,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,4.884,-0.3849474,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,5.128,-0.2437855,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,5.372,-0.0979911,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,5.616,0.0456933,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,5.86,0.1809213,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,6.104,0.3020232,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,6.348,0.4042428,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,6.592,0.4839191,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,6.836,0.5386071,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,7.08,0.5671337,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,7.324,0.5695897,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,7.568,0.5472609,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,7.812,0.5025041,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,8.056,0.4385784,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,8.3,0.35944,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,8.544,0.2695157,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,8.788,0.1734638,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,9.032,0.0759393,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,9.276,-0.0186289,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,9.52,-0.1062357,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,9.764,-0.1834645,0.91746,0.00421,0.009912,True
OFF_m500,120-160,NEG,10.008,-0.2476129,0.91746,0.00421,0.009912,True
OFF_m500,160-210,POS,-50.0,-0.0176075,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-49.0,-0.0355005,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-48.0,-0.0181005,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-47.0,0.0219149,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-46.0,0.0420491,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-45.0,0.009518,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-44.0,-0.0350594,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-43.0,-0.0447802,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-42.0,-0.0094315,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-41.0,0.0336699,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-40.0,0.042055,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-39.0,0.012378,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-38.0,-0.0231832,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-37.0,-0.0358557,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-36.0,-0.0174251,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-35.0,0.0101455,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-34.0,0.0366724,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-33.0,0.0439587,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-32.0,0.0119838,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-31.0,-0.0481357,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-30.0,-0.0793487,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-29.0,-0.0300863,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-28.0,0.0699559,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-27.0,0.115382,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-26.0,0.0042387,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-25.0,-0.120746,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-24.0,-0.1267456,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-23.0,0.004805,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-22.0,0.1365885,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-21.0,0.1275537,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-20.0,-0.0073289,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-19.0,-0.1229846,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-18.0,-0.1149585,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-17.0,-0.0176355,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-16.0,0.0717377,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-15.0,0.108141,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-14.0,0.0782096,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-13.0,-0.0217874,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-12.0,-0.1679048,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-11.0,-0.2176713,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,-10.0,-0.027892,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-9.0,0.2959611,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-8.0,0.3889926,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-7.0,0.0251806,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-6.0,-0.4938768,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-5.0,-0.449606,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-4.0,0.2590098,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-3.0,0.8060236,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-2.0,0.480128,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,-1.0,-0.4761314,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,0.0,-0.999779,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,1.0,-0.4496569,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,2.0,0.5001627,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,3.0,0.7991988,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,4.0,0.2379237,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,5.0,-0.4594198,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,6.0,-0.4818093,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,7.0,0.0367519,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,8.0,0.3880098,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,9.0,0.2876223,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,10.0,-0.0319088,0.720164,0.62184,0.021023,True
OFF_m500,160-210,POS,11.0,-0.2146148,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,12.0,-0.1644565,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,13.0,-0.0227881,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,14.0,0.0757355,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,15.0,0.1090196,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,16.0,0.0748549,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,17.0,-0.018173,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,18.0,-0.1191513,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,19.0,-0.1256348,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,20.0,-0.0049085,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,21.0,0.1323038,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,22.0,0.1381434,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,23.0,0.0015655,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,24.0,-0.130903,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,25.0,-0.1213587,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,26.0,0.0073113,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,27.0,0.1179313,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,28.0,0.0693437,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,29.0,-0.0326073,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,30.0,-0.0811317,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,31.0,-0.0479158,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,32.0,0.0135048,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,33.0,0.045386,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,34.0,0.0370904,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,35.0,0.0093804,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,36.0,-0.0188729,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,37.0,-0.0366235,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,38.0,-0.0223945,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,39.0,0.0142348,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,40.0,0.0432009,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,41.0,0.0327373,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,42.0,-0.0116775,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,43.0,-0.0459389,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,44.0,-0.0337046,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,45.0,0.0120024,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,46.0,0.0428288,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,47.0,0.0195612,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,48.0,-0.020157,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,49.0,-0.0347761,0.720164,0.62184,0.021023,False
OFF_m500,160-210,POS,50.0,-0.0149064,0.720164,0.62184,0.021023,False
OFF_m500,160-210,NEG,-10.0,0.027892,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-9.756,-0.0521655,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-9.512,-0.1370626,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-9.268,-0.2206008,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-9.024,-0.2959611,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-8.78,-0.3562401,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-8.536,-0.3950524,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-8.292,-0.4071487,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-8.048,-0.3889926,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-7.804,-0.3392376,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-7.56,-0.2590521,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-7.316,-0.1522471,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-7.072,-0.0251806,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-6.828,0.1135731,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-6.584,0.2537774,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-6.34,0.3842766,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-6.096,0.4938768,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-5.852,0.5722955,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-5.608,0.6110997,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-5.364,0.6045472,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-5.12,0.5502526,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-4.876,0.449606,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-4.632,0.3078922,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-4.388,0.1340834,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-4.144,-0.0596967,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-3.9,-0.2590098,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-3.656,-0.448182,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-3.412,-0.6115473,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-3.168,-0.7347538,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-2.924,-0.8060236,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-2.68,-0.8172562,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-2.436,-0.7648713,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-2.192,-0.6503092,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-1.948,-0.480128,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-1.704,-0.2656757,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-1.46,-0.0223447,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-1.216,0.2315419,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-0.972,0.4761314,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-0.728,0.6916222,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-0.484,0.8598954,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,-0.24,0.9660601,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,0.004,0.999779,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,0.248,0.9573358,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,0.492,0.8434855,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,0.736,0.6691521,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,0.98,0.4496569,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,1.224,0.2033619,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,1.468,-0.0498886,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,1.712,-0.2903951,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,1.956,-0.5001627,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,2.2,-0.6642676,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,2.444,-0.7719252,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,2.688,-0.8171835,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,2.932,-0.7991988,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,3.176,-0.7220873,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,3.42,-0.5943831,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,3.664,-0.4281627,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,3.908,-0.2379237,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,4.152,-0.0393196,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,4.396,0.1521373,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,4.64,0.3222968,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,4.884,0.4594198,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,5.128,0.5549753,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,5.372,0.6041361,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,5.616,0.6059454,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,5.86,0.5631613,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,6.104,0.4818093,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,6.348,0.3704974,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,6.592,0.2395656,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,6.836,0.1001506,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,7.08,-0.0367519,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,7.324,-0.1611465,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,7.568,-0.2647556,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,7.812,-0.341542,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,8.056,-0.3880098,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,8.3,-0.4032717,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,8.544,-0.3888982,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,8.788,-0.3485759,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,9.032,-0.2876223,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,9.276,-0.2124081,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,9.52,-0.1297468,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,9.764,-0.0463063,0.720164,0.00886,0.021023,True
OFF_m500,160-210,NEG,10.008,0.0319088,0.720164,0.00886,0.021023,True
OFF_m500,20-210,POS,-50.0,-0.0603068,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-49.0,-0.0656312,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-48.0,-0.0702382,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-47.0,-0.0740308,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-46.0,-0.0775518,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-45.0,-0.0792482,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-44.0,-0.0797453,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-43.0,-0.0788736,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-42.0,-0.0765451,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-41.0,-0.0727627,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-40.0,-0.0675397,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-39.0,-0.0607815,0.592909,0.00581,0.009485,False
OFF_m500,20-210,POS,-38.0,-0.0523252,0.592909,0.00581,0.009485,False
